date,lat,long,Parameter Name,mean_ozone
2024-01-20,34.181977,-118.363036,Ozone,0.019471
2024-01-20,34.181977,-118.363036,Ozone,0.014375
2024-01-21,34.181977,-118.363036,Ozone,0.030412
2024-01-21,34.181977,-118.363036,Ozone,0.024708
2024-01-22,34.181977,-118.363036,Ozone,0.014882
2024-01-22,34.181977,-118.363036,Ozone,0.02325
2024-01-23,34.181977,-118.363036,Ozone,0.021353
2024-01-23,34.181977,-118.363036,Ozone,0.018208
2024-01-24,34.181977,-118.363036,Ozone,0.0096
2024-01-24,34.181977,-118.363036,Ozone,0.01475
2024-01-25,34.181977,-118.363036,Ozone,0.017235
2024-01-25,34.181977,-118.363036,Ozone,0.019727
2024-01-26,34.181977,-118.363036,Ozone,0.010158
2024-01-26,34.181977,-118.363036,Ozone,0.01
2024-01-27,34.181977,-118.363036,Ozone,0.016042
2024-01-27,34.181977,-118.363036,Ozone,0.017706
2024-01-28,34.181977,-118.363036,Ozone,0.018176
2024-01-28,34.181977,-118.363036,Ozone,0.015542
2024-01-29,34.181977,-118.363036,Ozone,0.021235
2024-01-29,34.181977,-118.363036,Ozone,0.01775
2024-01-30,34.181977,-118.363036,Ozone,0.016176
2024-01-30,34.181977,-118.363036,Ozone,0.014167
2024-01-31,34.181977,-118.363036,Ozone,0.037824
2024-01-31,34.181977,-118.363036,Ozone,0.024208
2024-02-01,34.181977,-118.363036,Ozone,0.019941
2024-02-01,34.181977,-118.363036,Ozone,0.031208
2024-02-02,34.181977,-118.363036,Ozone,0.023471
2024-02-02,34.181977,-118.363036,Ozone,0.020375
2024-02-03,34.181977,-118.363036,Ozone,0.024
2024-02-03,34.181977,-118.363036,Ozone,0.035294
2024-02-04,34.181977,-118.363036,Ozone,0.037118
2024-02-04,34.181977,-118.363036,Ozone,0.035958
2024-02-05,34.181977,-118.363036,Ozone,0.026667
2024-02-05,34.181977,-118.363036,Ozone,0.021882
2024-02-06,34.181977,-118.363036,Ozone,0.026833
2024-02-06,34.181977,-118.363036,Ozone,0.023353
2024-02-07,34.181977,-118.363036,Ozone,0.033529
2024-02-07,34.181977,-118.363036,Ozone,0.025
2024-02-08,34.181977,-118.363036,Ozone,0.024765
2024-02-08,34.181977,-118.363036,Ozone,0.02575
2024-02-09,34.181977,-118.363036,Ozone,0.024125
2024-02-09,34.181977,-118.363036,Ozone,0.034824
2024-02-10,34.181977,-118.363036,Ozone,0.022882
2024-02-10,34.181977,-118.363036,Ozone,0.031458
2024-02-11,34.181977,-118.363036,Ozone,0.023882
2024-02-11,34.181977,-118.363036,Ozone,0.021458
2024-02-12,34.181977,-118.363036,Ozone,0.024941
2024-02-12,34.181977,-118.363036,Ozone,0.020833
2024-02-13,34.181977,-118.363036,Ozone,0.017792
2024-02-13,34.181977,-118.363036,Ozone,0.020882
2024-02-14,34.181977,-118.363036,Ozone,0.028
2024-02-14,34.181977,-118.363036,Ozone,0.02375
2024-02-15,34.181977,-118.363036,Ozone,0.024118
2024-02-15,34.181977,-118.363036,Ozone,0.018958
2024-02-16,34.181977,-118.363036,Ozone,0.026294
2024-02-16,34.181977,-118.363036,Ozone,0.023333
2024-02-17,34.181977,-118.363036,Ozone,0.0245
2024-02-17,34.181977,-118.363036,Ozone,0.028235
2024-02-18,34.181977,-118.363036,Ozone,0.025542
2024-02-18,34.181977,-118.363036,Ozone,0.029765
2024-02-19,34.181977,-118.363036,Ozone,0.028706
2024-02-19,34.181977,-118.363036,Ozone,0.027917
2024-02-20,34.181977,-118.363036,Ozone,0.028059
2024-02-20,34.181977,-118.363036,Ozone,0.025917
2024-02-21,34.181977,-118.363036,Ozone,0.022471
2024-02-21,34.181977,-118.363036,Ozone,0.029667
2024-02-22,34.181977,-118.363036,Ozone,0.023353
2024-02-22,34.181977,-118.363036,Ozone,0.020667
2024-02-23,34.181977,-118.363036,Ozone,0.018708
2024-02-23,34.181977,-118.363036,Ozone,0.021412
2024-02-24,34.181977,-118.363036,Ozone,0.021941
2024-02-24,34.181977,-118.363036,Ozone,0.017875
2024-02-25,34.181977,-118.363036,Ozone,0.019333
2024-02-25,34.181977,-118.363036,Ozone,0.023
2024-02-26,34.181977,-118.363036,Ozone,0.017333
2024-02-26,34.181977,-118.363036,Ozone,0.022059
2024-02-27,34.181977,-118.363036,Ozone,0.019059
2024-02-27,34.181977,-118.363036,Ozone,0.018083
2024-02-28,34.181977,-118.363036,Ozone,0.028647
2024-02-28,34.181977,-118.363036,Ozone,0.01975
2024-02-29,34.181977,-118.363036,Ozone,0.035294
2024-02-29,34.181977,-118.363036,Ozone,0.0325
2024-03-01,34.181977,-118.363036,Ozone,0.034824
2024-03-01,34.181977,-118.363036,Ozone,0.033042
2024-03-02,34.181977,-118.363036,Ozone,0.032059
2024-03-02,34.181977,-118.363036,Ozone,0.0355
2024-03-03,34.181977,-118.363036,Ozone,0.024471
2024-03-03,34.181977,-118.363036,Ozone,0.028333
2024-03-04,34.181977,-118.363036,Ozone,0.020125
2024-03-04,34.181977,-118.363036,Ozone,0.023118
2024-03-05,34.181977,-118.363036,Ozone,0.031529
2024-03-05,34.181977,-118.363036,Ozone,0.024792
2024-03-06,34.181977,-118.363036,Ozone,0.022208
2024-03-06,34.181977,-118.363036,Ozone,0.024706
2024-03-07,34.181977,-118.363036,Ozone,0.021227
2024-03-07,34.181977,-118.363036,Ozone,0.020412
2024-03-08,34.181977,-118.363036,Ozone,0.019846
2024-03-08,34.181977,-118.363036,Ozone,0.017714
2024-03-09,34.181977,-118.363036,Ozone,0.027529
2024-03-09,34.181977,-118.363036,Ozone,0.023375
2024-03-10,34.181977,-118.363036,Ozone,0.032118
2024-03-10,34.181977,-118.363036,Ozone,0.026958
2024-03-11,34.181977,-118.363036,Ozone,0.032765
2024-03-11,34.181977,-118.363036,Ozone,0.025583
2024-03-12,34.181977,-118.363036,Ozone,0.032412
2024-03-12,34.181977,-118.363036,Ozone,0.033042
2024-03-13,34.181977,-118.363036,Ozone,0.033385
2024-03-13,34.181977,-118.363036,Ozone,0.031381
2024-03-14,34.181977,-118.363036,Ozone,0.0386
2024-03-14,34.181977,-118.363036,Ozone,0.038
2024-03-15,34.181977,-118.363036,Ozone,0.026727
2024-03-15,34.181977,-118.363036,Ozone,0.030778
2024-03-16,34.181977,-118.363036,Ozone,0.03225
2024-03-16,34.181977,-118.363036,Ozone,0.037647
2024-03-17,34.181977,-118.363036,Ozone,0.032208
2024-03-17,34.181977,-118.363036,Ozone,0.035941
2024-03-18,34.181977,-118.363036,Ozone,0.031412
2024-03-18,34.181977,-118.363036,Ozone,0.027083
2024-03-19,34.181977,-118.363036,Ozone,0.034824
2024-03-19,34.181977,-118.363036,Ozone,0.029833
2024-03-20,34.181977,-118.363036,Ozone,0.039176
2024-03-20,34.181977,-118.363036,Ozone,0.030042
2024-03-21,34.181977,-118.363036,Ozone,0.037529
2024-03-21,34.181977,-118.363036,Ozone,0.03575
2024-03-22,34.181977,-118.363036,Ozone,0.041588
2024-03-22,34.181977,-118.363036,Ozone,0.030083
2024-03-23,34.181977,-118.363036,Ozone,0.038529
2024-03-23,34.181977,-118.363036,Ozone,0.03725
2024-03-24,34.181977,-118.363036,Ozone,0.037083
2024-03-24,34.181977,-118.363036,Ozone,0.039412
2024-03-25,34.181977,-118.363036,Ozone,0.029882
2024-03-25,34.181977,-118.363036,Ozone,0.033083
2024-03-26,34.181977,-118.363036,Ozone,0.030167
2024-03-26,34.181977,-118.363036,Ozone,0.033765
2024-03-27,34.181977,-118.363036,Ozone,0.032708
2024-03-27,34.181977,-118.363036,Ozone,0.037235
2024-03-28,34.181977,-118.363036,Ozone,0.035824
2024-03-28,34.181977,-118.363036,Ozone,0.02625
2024-03-29,34.181977,-118.363036,Ozone,0.044471
2024-03-29,34.181977,-118.363036,Ozone,0.04025
2024-03-30,34.181977,-118.363036,Ozone,0.041118
2024-03-30,34.181977,-118.363036,Ozone,0.041208
2024-03-31,34.181977,-118.363036,Ozone,0.041
2024-03-31,34.181977,-118.363036,Ozone,0.039375
