system:index,date,lat,long,no2vcd,.geo
20220702T091426_20220704T012855,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T105556_20220704T030721,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T123726_20220704T044906,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T141856_20220704T061228,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T160025_20220704T074427,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T174155_20220704T094506,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T192325_20220704T112732,2022-07-02,34.01029,-118.0685,6.3184794271383E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T210455_20220704T130806,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T224625_20220704T144133,2022-07-02,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T002754_20220704T160833,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T020924_20220704T174439,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T035054_20220704T193530,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T053224_20220704T213133,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T071353_20220704T230833,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T085523_20220705T011014,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T103653_20220705T024512,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T121823_20220705T043438,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T135953_20220705T060000,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T154122_20220705T072304,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T172252_20220705T092116,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T190422_20220705T110345,2022-07-03,34.01029,-118.0685,4.3141770522473184E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T204552_20220705T125357,2022-07-03,34.01029,-118.0685,5.151519872016825E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T222722_20220705T142110,2022-07-03,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T000851_20220705T155011,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T015021_20220705T172522,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T033151_20220705T191029,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T051321_20220705T210917,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T065450_20220705T225555,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T083620_20220706T004521,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T101750_20220706T022939,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T115920_20220706T041438,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T134050_20220706T054431,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T152219_20220706T070844,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T170349_20220706T085718,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T184519_20220706T104657,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T202649_20220706T123524,2022-07-04,34.01029,-118.0685,4.744161196869301E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T220819_20220706T140805,2022-07-04,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T234948_20220706T153253,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T013118_20220706T170707,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T031248_20220706T185337,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T045418_20220706T205318,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T063547_20220706T223203,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T081717_20220707T001924,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T095847_20220707T020904,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T114017_20220707T035507,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T132147_20220707T053233,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T150316_20220707T064610,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T164446_20220707T083753,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T182616_20220707T102751,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T200746_20220707T121430,2022-07-05,34.01029,-118.0685,1.5182405120020998E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T214915_20220707T135611,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T233045_20220707T151954,2022-07-05,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T011215_20220707T164905,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T025345_20220707T183311,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T043514_20220707T203240,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T061644_20220707T220840,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T075814_20220707T235214,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T093944_20220708T015012,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T112114_20220708T033431,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T130243_20220708T051042,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T144413_20220708T063305,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T162543_20220708T081728,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T180713_20220708T101334,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T194842_20220708T115307,2022-07-06,34.01029,-118.0685,1.6619072994222058E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T213012_20220708T133326,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T231142_20220708T145712,2022-07-06,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T005312_20220708T163448,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T023441_20220708T180603,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T041611_20220708T201517,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T055741_20220708T215047,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T073911_20220708T233137,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T092041_20220709T012834,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T110210_20220709T031256,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T124340_20220709T050025,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T142510_20220709T062302,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T160639_20220709T080013,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T174809_20220709T095452,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T192939_20220709T113547,2022-07-07,34.01029,-118.0685,2.8372919769034503E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T211109_20220709T130806,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T225239_20220709T143856,2022-07-07,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T003408_20220709T161451,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T021538_20220709T174118,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T035708_20220709T195448,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T053838_20220709T213003,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T072007_20220709T231728,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T090137_20220710T011130,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T104307_20220710T024733,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T122437_20220710T043555,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T140606_20220710T060956,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T154736_20220710T074655,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T172906_20220710T092451,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T191036_20220710T112042,2022-07-08,34.01029,-118.0685,1.6770856746011584E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T205205_20220710T125212,2022-07-08,34.01029,-118.0685,1.7190172968333445E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T223335_20220710T141758,2022-07-08,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T001505_20220710T155156,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T015635_20220710T172832,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T033804_20220710T194134,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T051934_20220710T211124,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T070104_20220710T230135,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T084234_20220711T004808,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T102403_20220711T022514,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T120533_20220711T041617,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T134703_20220711T055807,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T152833_20220711T073523,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T171002_20220711T090818,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T185132_20220711T105721,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T203302_20220711T123641,2022-07-09,34.01029,-118.0685,6.775490328438668E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T221432_20220711T140043,2022-07-09,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T235601_20220711T153640,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T013731_20220711T172251,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T031901_20220711T191614,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T050030_20220711T210229,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T064200_20220711T224025,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T082330_20220712T002600,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T100500_20220712T020522,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T114630_20220712T035921,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T132759_20220712T054247,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T150929_20220712T071008,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T165059_20220712T084140,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T183228_20220712T103544,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T201358_20220712T122109,2022-07-10,34.01029,-118.0685,1.3705158198721925E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T215528_20220712T134246,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T233658_20220712T152017,2022-07-10,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T011827_20220712T165735,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T025957_20220712T185039,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T044127_20220712T203838,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T062256_20220712T221423,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T080426_20220713T000325,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T094556_20220713T014547,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T112726_20220713T033403,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T130855_20220713T052304,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T145025_20220713T065355,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T163155_20220713T082451,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T181325_20220713T101552,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T195454_20220713T120844,2022-07-11,34.01029,-118.0685,2.9488463769675334E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T213624_20220713T132346,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T231754_20220713T150158,2022-07-11,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T005924_20220713T164644,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T024053_20220713T182350,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T042223_20220713T201515,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T060353_20220713T215252,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T074522_20220713T234310,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T092652_20220714T012606,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T110822_20220714T031036,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T124952_20220714T050840,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T143121_20220714T063321,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T161251_20220714T081011,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T175421_20220714T100211,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T193550_20220714T114712,2022-07-12,34.01029,-118.0685,2.753013395705121E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T211720_20220714T130551,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T225850_20220714T145030,2022-07-12,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T004020_20220714T162740,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T022149_20220714T180447,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T040319_20220714T195731,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T054449_20220714T212510,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T072618_20220714T232723,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T090748_20220715T011013,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T104918_20220715T024751,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T123048_20220715T045919,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T141217_20220715T061616,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T155347_20220715T075544,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T173517_20220715T094007,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T191646_20220715T112422,2022-07-13,34.01029,-118.0685,1.5820239598804387E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T205816_20220715T124903,2022-07-13,34.01029,-118.0685,9.311981557405439E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T223946_20220715T143047,2022-07-13,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T002116_20220715T160636,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T020245_20220715T174922,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T034415_20220715T193858,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T052545_20220715T211328,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T070714_20220715T225811,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T084844_20220716T004523,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T103014_20220716T022749,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T121144_20220716T043944,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T135313_20220716T055314,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T153443_20220716T073232,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T171613_20220716T091240,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T185742_20220716T110159,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T203912_20220716T123646,2022-07-14,34.01029,-118.0685,1.4435738557953817E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T222042_20220716T141052,2022-07-14,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T000212_20220716T155034,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T014341_20220716T173556,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T032511_20220716T191758,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T050641_20220716T205631,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T064810_20220716T222908,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T082940_20220717T002709,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T101110_20220717T021422,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T115240_20220717T040901,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T133409_20220717T053458,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T151539_20220717T071105,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T165708_20220717T085300,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T183838_20220717T104532,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T202008_20220717T122318,2022-07-15,34.01029,-118.0685,1.289829524467139E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T220138_20220717T135520,2022-07-15,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T234307_20220717T153153,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T012437_20220717T170831,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T030607_20220717T184929,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T044736_20220717T203755,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T062906_20220717T221201,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T081036_20220718T000924,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T095206_20220718T015749,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T113335_20220718T035040,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T131505_20220718T051742,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T145635_20220718T065309,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T163804_20220718T083126,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T181934_20220718T102129,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T200104_20220718T120645,2022-07-16,34.01029,-118.0685,1.1417274799899689E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T214233_20220718T132425,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T232403_20220718T151227,2022-07-16,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717T010533_20220718T165315,2022-07-17,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717T024702_20220718T182532,2022-07-17,34.01029,-118.0685,,"{""type"":""MultiPoint"",""coordinates"":[]}"
