system:index,date,lat,long,no2vcd,.geo
20220107T223342_20220109T141728,2022-01-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T001512_20220109T161042,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T015642_20220109T174646,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T033812_20220109T194532,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T051942_20220109T212959,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T070113_20220109T231344,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T084243_20220110T004751,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T102413_20220110T023902,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T120543_20220110T042622,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T134713_20220110T054145,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T152843_20220110T071905,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T171013_20220110T091400,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T185143_20220110T111545,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T203313_20220110T123622,2022-01-08,34.19925,-118.53276,2.1568706142691666E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T221443_20220110T140144,2022-01-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T235613_20220110T154715,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T013743_20220110T172641,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T031913_20220110T191555,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T050043_20220110T211203,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T064213_20220110T225626,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T082344_20220111T002954,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T100514_20220111T021951,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T114644_20220111T040518,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T132814_20220111T052353,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T150944_20220111T070034,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T165114_20220111T085936,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T183244_20220111T105238,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T201414_20220111T121806,2022-01-09,34.19925,-118.53276,1.3424063217810974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T215544_20220111T134702,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T233714_20220111T153311,2022-01-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T011844_20220111T170821,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T030014_20220111T185155,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T044144_20220111T204213,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T062314_20220111T223459,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T080445_20220112T001349,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T094615_20220112T020254,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T112745_20220112T034033,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T130915_20220112T050114,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T163215_20220112T083433,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T181345_20220112T102600,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T195515_20220112T120306,2022-01-10,34.19925,-118.53276,9.003663768095881E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T213645_20220112T132743,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T231815_20220112T151055,2022-01-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T005945_20220112T164919,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T024116_20220112T182849,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T042246_20220112T204233,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T060416_20220112T220808,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T074546_20220112T235451,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T092716_20220113T014056,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T110846_20220113T032043,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T125016_20220113T045023,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T143146_20220113T062437,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T161316_20220113T082047,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T175446_20220113T100948,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T193616_20220113T114114,2022-01-11,34.19925,-118.53276,7.106915468802551E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T211747_20220113T131118,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T225917_20220113T144600,2022-01-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T004047_20220113T162551,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T022217_20220113T181706,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T040347_20220113T202303,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T054517_20220113T215139,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T072647_20220113T233448,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T090817_20220114T011859,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T104947_20220114T030118,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T123117_20220114T043939,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T141248_20220114T060102,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T155418_20220114T075626,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T173548_20220114T095145,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T191718_20220114T112002,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T205848_20220114T125116,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T224018_20220114T142942,2022-01-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T002148_20220114T160350,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T020318_20220114T175701,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T034448_20220114T200339,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T052618_20220114T213408,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T070748_20220114T232526,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T084919_20220115T004949,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T103049_20220115T024134,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T121219_20220115T042202,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T135349_20220115T053927,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T153519_20220115T073702,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T171649_20220115T092215,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T185819_20220115T110354,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T203949_20220115T123542,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T222120_20220115T140721,2022-01-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T000250_20220115T154549,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T014420_20220115T173223,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T032550_20220115T194442,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T050720_20220115T212231,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T064850_20220115T230351,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T083020_20220116T002555,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T101150_20220116T022618,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T115321_20220116T041048,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T133451_20220116T053011,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T151621_20220116T072258,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T165751_20220116T090314,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T183921_20220116T104814,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T202051_20220116T121738,2022-01-14,34.19925,-118.53276,2.5730394432410655E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T220221_20220116T134713,2022-01-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T234351_20220116T153046,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T012521_20220116T171632,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T030651_20220116T191301,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T044821_20220116T205403,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T062952_20220116T223811,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T081122_20220117T000004,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T095252_20220117T021333,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T113422_20220117T034324,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T131552_20220117T051055,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T145722_20220117T065452,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T163852_20220117T084524,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T182022_20220117T102753,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T200153_20220117T115634,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T214323_20220117T132800,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T232453_20220117T150556,2022-01-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T010623_20220117T165122,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T061053_20220117T202127,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T075224_20220117T234110,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T093354_20220118T014725,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T111524_20220118T032311,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T125654_20220118T044858,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T143824_20220118T063653,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T161954_20220118T081726,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T180124_20220118T102523,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T194254_20220118T114458,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T212425_20220118T131205,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T230555_20220118T144649,2022-01-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T004725_20220118T163325,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T022855_20220118T182953,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T041025_20220118T201428,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T055155_20220118T215842,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T073325_20220118T232803,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T091456_20220119T012204,2022-01-17,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
