system:index,date,lat,long,ndvi,.geo
2021_06_08,2021-06-08,34.01029,-118.0685,0.2751091718673706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_09,2021-06-09,34.01029,-118.0685,0.2841854989528656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_10,2021-06-10,34.01029,-118.0685,0.24797768890857697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_11,2021-06-11,34.01029,-118.0685,0.285679429769516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_12,2021-06-12,34.01029,-118.0685,0.24993880093097687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_13,2021-06-13,34.01029,-118.0685,0.3187974989414215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_14,2021-06-14,34.01029,-118.0685,0.23456789553165436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_15,2021-06-15,34.01029,-118.0685,0.2766354978084564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_16,2021-06-16,34.01029,-118.0685,0.23113207519054413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_17,2021-06-17,34.01029,-118.0685,0.2761962413787842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_18,2021-06-18,34.01029,-118.0685,0.1846921741962433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_19,2021-06-19,34.01029,-118.0685,0.2595399022102356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_20,2021-06-20,34.01029,-118.0685,0.3126475512981415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_21,2021-06-21,34.01029,-118.0685,0.26485490798950195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_22,2021-06-22,34.01029,-118.0685,0.28398385643959045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_23,2021-06-23,34.01029,-118.0685,0.19472458958625793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_24,2021-06-24,34.01029,-118.0685,0.2537773549556732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_25,2021-06-25,34.01029,-118.0685,0.28598666191101074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_26,2021-06-26,34.01029,-118.0685,0.25487977266311646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_27,2021-06-27,34.01029,-118.0685,0.2822757065296173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_28,2021-06-28,34.01029,-118.0685,0.23955295979976654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_29,2021-06-29,34.01029,-118.0685,0.05544554442167282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_30,2021-06-30,34.01029,-118.0685,0.26678141951560974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_01,2021-07-01,34.01029,-118.0685,0.2568306028842926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_02,2021-07-02,34.01029,-118.0685,0.2779967486858368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_03,2021-07-03,34.01029,-118.0685,0.24594107270240784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_04,2021-07-04,34.01029,-118.0685,0.27219656109809875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_05,2021-07-05,34.01029,-118.0685,0.26437413692474365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_06,2021-07-06,34.01029,-118.0685,0.2976190447807312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_07,2021-07-07,34.01029,-118.0685,0.26912182569503784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_08,2021-07-08,34.01029,-118.0685,0.04295320436358452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_09,2021-07-09,34.01029,-118.0685,0.24497993290424347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_10,2021-07-10,34.01029,-118.0685,0.27000609040260315,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_11,2021-07-11,34.01029,-118.0685,0.2586328387260437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_12,2021-07-12,34.01029,-118.0685,0.2458452731370926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_13,2021-07-13,34.01029,-118.0685,0.24858491122722626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_14,2021-07-14,34.01029,-118.0685,0.25356125831604004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_15,2021-07-15,34.01029,-118.0685,0.24277648329734802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_16,2021-07-16,34.01029,-118.0685,0.25627240538597107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_17,2021-07-17,34.01029,-118.0685,0.2616606056690216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_18,2021-07-18,34.01029,-118.0685,0.21606461703777313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_19,2021-07-19,34.01029,-118.0685,0.2511642277240753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_20,2021-07-20,34.01029,-118.0685,0.2737724483013153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_21,2021-07-21,34.01029,-118.0685,0.2483370155096054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_22,2021-07-22,34.01029,-118.0685,0.2659139931201935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_23,2021-07-23,34.01029,-118.0685,0.24751242995262146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_24,2021-07-24,34.01029,-118.0685,0.03843614086508751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_25,2021-07-25,34.01029,-118.0685,0.18812616169452667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_26,2021-07-26,34.01029,-118.0685,0.007933123037219048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_27,2021-07-27,34.01029,-118.0685,0.27426955103874207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_28,2021-07-28,34.01029,-118.0685,0.2660660743713379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_29,2021-07-29,34.01029,-118.0685,0.2638953626155853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_30,2021-07-30,34.01029,-118.0685,0.2530973553657532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_31,2021-07-31,34.01029,-118.0685,0.2842251658439636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_01,2021-08-01,34.01029,-118.0685,0.27101123332977295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_02,2021-08-02,34.01029,-118.0685,0.26554787158966064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_03,2021-08-03,34.01029,-118.0685,0.2641770541667938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_04,2021-08-04,34.01029,-118.0685,0.25038403272628784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_05,2021-08-05,34.01029,-118.0685,0.28361743688583374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_06,2021-08-06,34.01029,-118.0685,0.24580401182174683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_07,2021-08-07,34.01029,-118.0685,0.28680849075317383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_08,2021-08-08,34.01029,-118.0685,0.2698647081851959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_09,2021-08-09,34.01029,-118.0685,0.2651287317276001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_10,2021-08-10,34.01029,-118.0685,0.2544786334037781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_11,2021-08-11,34.01029,-118.0685,0.2867012023925781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_12,2021-08-12,34.01029,-118.0685,0.27990373969078064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_13,2021-08-13,34.01029,-118.0685,0.2514551877975464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_14,2021-08-14,34.01029,-118.0685,0.1931181102991104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_15,2021-08-15,34.01029,-118.0685,0.21336761116981506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_16,2021-08-16,34.01029,-118.0685,0.2621231973171234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_17,2021-08-17,34.01029,-118.0685,0.2730923593044281,"{""type"":""MultiPoint"",""coordinates"":[]}"
