system:index,date,lat,long,ndvi,.geo
2021_01_18,2021-01-18,34.1326,-118.1272,0.5117227435112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_19,2021-01-19,34.1326,-118.1272,0.48028796911239624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_20,2021-01-20,34.1326,-118.1272,0.5105263590812683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_21,2021-01-21,34.1326,-118.1272,0.48941799998283386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_22,2021-01-22,34.1326,-118.1272,0.06742151081562042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_23,2021-01-23,34.1326,-118.1272,0.0012335825012996793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_24,2021-01-24,34.1326,-118.1272,0.3303834795951843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_25,2021-01-25,34.1326,-118.1272,0.5205673575401306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_26,2021-01-26,34.1326,-118.1272,0.46712803840637207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_27,2021-01-27,34.1326,-118.1272,0.112921342253685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_28,2021-01-28,34.1326,-118.1272,0.44838815927505493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_29,2021-01-29,34.1326,-118.1272,6.034341058693826E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_30,2021-01-30,34.1326,-118.1272,0.5570776462554932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_31,2021-01-31,34.1326,-118.1272,0.06602422147989273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_01,2021-02-01,34.1326,-118.1272,-8.60930944327265E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_02,2021-02-02,34.1326,-118.1272,0.5214145183563232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_03,2021-02-03,34.1326,-118.1272,0.410780668258667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_04,2021-02-04,34.1326,-118.1272,0.5124816298484802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_05,2021-02-05,34.1326,-118.1272,0.5712406635284424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_06,2021-02-06,34.1326,-118.1272,0.4913848042488098,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_07,2021-02-07,34.1326,-118.1272,0.514507532119751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_08,2021-02-08,34.1326,-118.1272,0.5074911117553711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_09,2021-02-09,34.1326,-118.1272,0.052738338708877563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_10,2021-02-10,34.1326,-118.1272,0.021297741681337357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_11,2021-02-11,34.1326,-118.1272,0.25024014711380005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_12,2021-02-12,34.1326,-118.1272,0.5457357168197632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_13,2021-02-13,34.1326,-118.1272,0.056551430374383926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_14,2021-02-14,34.1326,-118.1272,0.45382964611053467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_15,2021-02-15,34.1326,-118.1272,0.1486596316099167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_16,2021-02-16,34.1326,-118.1272,0.26957830786705017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_17,2021-02-17,34.1326,-118.1272,0.5009331107139587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_18,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_19,2021-02-19,34.1326,-118.1272,0.5691120028495789,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_20,2021-02-20,34.1326,-118.1272,0.497494637966156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_21,2021-02-21,34.1326,-118.1272,0.508474588394165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_22,2021-02-22,34.1326,-118.1272,0.49453794956207275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_23,2021-02-23,34.1326,-118.1272,0.5371900796890259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_24,2021-02-24,34.1326,-118.1272,0.5309050679206848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_25,2021-02-25,34.1326,-118.1272,0.49845439195632935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_26,2021-02-26,34.1326,-118.1272,0.5219865441322327,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_27,2021-02-27,34.1326,-118.1272,0.4885222315788269,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_28,2021-02-28,34.1326,-118.1272,0.46156060695648193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_01,2021-03-01,34.1326,-118.1272,0.4886400103569031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_02,2021-03-02,34.1326,-118.1272,0.49035370349884033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_03,2021-03-03,34.1326,-118.1272,-8.299738983623683E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_04,2021-03-04,34.1326,-118.1272,0.5226110816001892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_05,2021-03-05,34.1326,-118.1272,0.537631630897522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_06,2021-03-06,34.1326,-118.1272,0.5074309706687927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_07,2021-03-07,34.1326,-118.1272,0.014530870132148266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_08,2021-03-08,34.1326,-118.1272,0.01923191361129284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_09,2021-03-09,34.1326,-118.1272,0.04743431508541107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_10,2021-03-10,34.1326,-118.1272,0.22434328496456146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_11,2021-03-11,34.1326,-118.1272,0.27837613224983215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_12,2021-03-12,34.1326,-118.1272,0.5263603329658508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_13,2021-03-13,34.1326,-118.1272,0.5428787469863892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_14,2021-03-14,34.1326,-118.1272,0.05089383199810982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_15,2021-03-15,34.1326,-118.1272,0.023170141503214836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_16,2021-03-16,34.1326,-118.1272,0.5533822774887085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_17,2021-03-17,34.1326,-118.1272,0.5111756324768066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_18,2021-03-18,34.1326,-118.1272,0.5292749404907227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_19,2021-03-19,34.1326,-118.1272,0.464948445558548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_20,2021-03-20,34.1326,-118.1272,0.09991796314716339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_21,2021-03-21,34.1326,-118.1272,0.45689237117767334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_22,2021-03-22,34.1326,-118.1272,0.49304378032684326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_23,2021-03-23,34.1326,-118.1272,0.5472117066383362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_24,2021-03-24,34.1326,-118.1272,0.4801708161830902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_25,2021-03-25,34.1326,-118.1272,0.02019650675356388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_26,2021-03-26,34.1326,-118.1272,0.5087352991104126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_27,2021-03-27,34.1326,-118.1272,0.5256211161613464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_28,2021-03-28,34.1326,-118.1272,0.5132141709327698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_29,2021-03-29,34.1326,-118.1272,0.5276753306388855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_30,2021-03-30,34.1326,-118.1272,0.48753395676612854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_31,2021-03-31,34.1326,-118.1272,0.5036729574203491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_01,2021-04-01,34.1326,-118.1272,0.17775392532348633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_02,2021-04-02,34.1326,-118.1272,0.5035655498504639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_03,2021-04-03,34.1326,-118.1272,0.47496315836906433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_04,2021-04-04,34.1326,-118.1272,0.49975404143333435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_05,2021-04-05,34.1326,-118.1272,0.48965024948120117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_06,2021-04-06,34.1326,-118.1272,0.4618920683860779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_07,2021-04-07,34.1326,-118.1272,0.5190918445587158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_08,2021-04-08,34.1326,-118.1272,0.5183693766593933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_09,2021-04-09,34.1326,-118.1272,0.4906150698661804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_10,2021-04-10,34.1326,-118.1272,0.47819769382476807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_11,2021-04-11,34.1326,-118.1272,0.09113066643476486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_12,2021-04-12,34.1326,-118.1272,0.06791969388723373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_13,2021-04-13,34.1326,-118.1272,0.013531726785004139,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_14,2021-04-14,34.1326,-118.1272,0.025628171861171722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_15,2021-04-15,34.1326,-118.1272,0.2332589477300644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_16,2021-04-16,34.1326,-118.1272,0.5110689401626587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_17,2021-04-17,34.1326,-118.1272,0.5075013041496277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_18,2021-04-18,34.1326,-118.1272,0.5009350776672363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_19,2021-04-19,34.1326,-118.1272,0.486245334148407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_20,2021-04-20,34.1326,-118.1272,0.4706023335456848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_21,2021-04-21,34.1326,-118.1272,0.005380652379244566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_22,2021-04-22,34.1326,-118.1272,0.02016391232609749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_23,2021-04-23,34.1326,-118.1272,0.03152044489979744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_24,2021-04-24,34.1326,-118.1272,0.016884397715330124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_25,2021-04-25,34.1326,-118.1272,0.04928988963365555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_26,2021-04-26,34.1326,-118.1272,0.02355058304965496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_27,2021-04-27,34.1326,-118.1272,0.3837790787220001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_28,2021-04-28,34.1326,-118.1272,0.4937759041786194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_29,2021-04-29,34.1326,-118.1272,0.532149076461792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_30,2021-04-30,34.1326,-118.1272,0.5298833847045898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_01,2021-05-01,34.1326,-118.1272,0.20926517248153687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_02,2021-05-02,34.1326,-118.1272,0.11675909161567688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_03,2021-05-03,34.1326,-118.1272,0.46240484714508057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_04,2021-05-04,34.1326,-118.1272,0.48526421189308167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_05,2021-05-05,34.1326,-118.1272,0.518561065196991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_06,2021-05-06,34.1326,-118.1272,0.4727710783481598,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_07,2021-05-07,34.1326,-118.1272,0.07577374577522278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_08,2021-05-08,34.1326,-118.1272,0.22526533901691437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_09,2021-05-09,34.1326,-118.1272,0.09723243117332458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_10,2021-05-10,34.1326,-118.1272,0.016338028013706207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_11,2021-05-11,34.1326,-118.1272,0.42955872416496277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_12,2021-05-12,34.1326,-118.1272,0.5036552548408508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_13,2021-05-13,34.1326,-118.1272,0.4238005578517914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_14,2021-05-14,34.1326,-118.1272,0.544599175453186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_15,2021-05-15,34.1326,-118.1272,0.03348230570554733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_16,2021-05-16,34.1326,-118.1272,-0.0036589421797543764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_17,2021-05-17,34.1326,-118.1272,0.010092463344335556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_18,2021-05-18,34.1326,-118.1272,0.5022597312927246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_19,2021-05-19,34.1326,-118.1272,0.20945219695568085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_20,2021-05-20,34.1326,-118.1272,0.12336636334657669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_21,2021-05-21,34.1326,-118.1272,0.5543307065963745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_22,2021-05-22,34.1326,-118.1272,0.5001176595687866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_23,2021-05-23,34.1326,-118.1272,0.5180196166038513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_24,2021-05-24,34.1326,-118.1272,0.5421813726425171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_25,2021-05-25,34.1326,-118.1272,0.49450546503067017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_26,2021-05-26,34.1326,-118.1272,0.5089662671089172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_27,2021-05-27,34.1326,-118.1272,0.473655641078949,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_28,2021-05-28,34.1326,-118.1272,0.5017116665840149,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_29,2021-05-29,34.1326,-118.1272,0.03016040287911892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_30,2021-05-30,34.1326,-118.1272,0.5079777240753174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_31,2021-05-31,34.1326,-118.1272,0.49826475977897644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_01,2021-06-01,34.1326,-118.1272,0.5047814249992371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_02,2021-06-02,34.1326,-118.1272,0.47306910157203674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_03,2021-06-03,34.1326,-118.1272,0.47047075629234314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_04,2021-06-04,34.1326,-118.1272,0.4678247272968292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_05,2021-06-05,34.1326,-118.1272,0.45923343300819397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_06,2021-06-06,34.1326,-118.1272,0.5168970823287964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_07,2021-06-07,34.1326,-118.1272,0.008768216706812382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_08,2021-06-08,34.1326,-118.1272,0.4854772090911865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_09,2021-06-09,34.1326,-118.1272,0.49185338616371155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_10,2021-06-10,34.1326,-118.1272,0.4769943654537201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_11,2021-06-11,34.1326,-118.1272,0.5192878246307373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_12,2021-06-12,34.1326,-118.1272,0.482321172952652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_13,2021-06-13,34.1326,-118.1272,0.5288816094398499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_14,2021-06-14,34.1326,-118.1272,0.48683056235313416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_15,2021-06-15,34.1326,-118.1272,0.5045248866081238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_16,2021-06-16,34.1326,-118.1272,0.4482758641242981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_17,2021-06-17,34.1326,-118.1272,0.3309914171695709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_18,2021-06-18,34.1326,-118.1272,0.05798996984958649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_19,2021-06-19,34.1326,-118.1272,0.48133140802383423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_20,2021-06-20,34.1326,-118.1272,0.5141491889953613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_21,2021-06-21,34.1326,-118.1272,0.4403800368309021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_22,2021-06-22,34.1326,-118.1272,0.4913385808467865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_23,2021-06-23,34.1326,-118.1272,0.2084129899740219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_24,2021-06-24,34.1326,-118.1272,0.5141329169273376,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_25,2021-06-25,34.1326,-118.1272,0.5086540579795837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_26,2021-06-26,34.1326,-118.1272,0.4814562499523163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_27,2021-06-27,34.1326,-118.1272,0.5352370738983154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_28,2021-06-28,34.1326,-118.1272,0.43082359433174133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_29,2021-06-29,34.1326,-118.1272,0.011895625852048397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_30,2021-06-30,34.1326,-118.1272,0.4748348891735077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_01,2021-07-01,34.1326,-118.1272,0.5029679536819458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_02,2021-07-02,34.1326,-118.1272,0.48048123717308044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_03,2021-07-03,34.1326,-118.1272,0.5227940678596497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_04,2021-07-04,34.1326,-118.1272,0.5606936812400818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_05,2021-07-05,34.1326,-118.1272,0.4828735888004303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_06,2021-07-06,34.1326,-118.1272,0.4440842866897583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_07,2021-07-07,34.1326,-118.1272,0.4556994140148163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_08,2021-07-08,34.1326,-118.1272,0.09594182670116425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_09,2021-07-09,34.1326,-118.1272,0.4897812008857727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_10,2021-07-10,34.1326,-118.1272,0.5497267842292786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_11,2021-07-11,34.1326,-118.1272,0.43127068877220154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_12,2021-07-12,34.1326,-118.1272,0.4841059744358063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_13,2021-07-13,34.1326,-118.1272,0.45949786901474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_14,2021-07-14,34.1326,-118.1272,0.4532669186592102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_15,2021-07-15,34.1326,-118.1272,0.5120455622673035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_16,2021-07-16,34.1326,-118.1272,0.47411632537841797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_17,2021-07-17,34.1326,-118.1272,0.4527481198310852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_18,2021-07-18,34.1326,-118.1272,0.3369036018848419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_19,2021-07-19,34.1326,-118.1272,0.45836350321769714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_20,2021-07-20,34.1326,-118.1272,0.5266846418380737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_21,2021-07-21,34.1326,-118.1272,0.47405511140823364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_22,2021-07-22,34.1326,-118.1272,0.4083484709262848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_23,2021-07-23,34.1326,-118.1272,0.27638858556747437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_24,2021-07-24,34.1326,-118.1272,0.04417463392019272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_25,2021-07-25,34.1326,-118.1272,0.42190054059028625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_26,2021-07-26,34.1326,-118.1272,0.0092959338799119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_27,2021-07-27,34.1326,-118.1272,0.5104645490646362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_28,2021-07-28,34.1326,-118.1272,0.503481924533844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_29,2021-07-29,34.1326,-118.1272,0.45060959458351135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_30,2021-07-30,34.1326,-118.1272,0.4785478413105011,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_31,2021-07-31,34.1326,-118.1272,0.4797779619693756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_01,2021-08-01,34.1326,-118.1272,0.498243123292923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_02,2021-08-02,34.1326,-118.1272,0.5188267827033997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_03,2021-08-03,34.1326,-118.1272,0.5137503147125244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_04,2021-08-04,34.1326,-118.1272,0.5209318995475769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_05,2021-08-05,34.1326,-118.1272,0.5413946509361267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_06,2021-08-06,34.1326,-118.1272,0.4777878224849701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_07,2021-08-07,34.1326,-118.1272,0.5190766453742981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_08,2021-08-08,34.1326,-118.1272,0.4883227050304413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_09,2021-08-09,34.1326,-118.1272,0.5171558856964111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_10,2021-08-10,34.1326,-118.1272,0.489382266998291,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_11,2021-08-11,34.1326,-118.1272,0.20776329934597015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_12,2021-08-12,34.1326,-118.1272,0.5086432695388794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_13,2021-08-13,34.1326,-118.1272,0.5097222328186035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_14,2021-08-14,34.1326,-118.1272,0.4064299464225769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_15,2021-08-15,34.1326,-118.1272,0.4646581709384918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_16,2021-08-16,34.1326,-118.1272,0.4876517355442047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_17,2021-08-17,34.1326,-118.1272,0.483940064907074,"{""type"":""MultiPoint"",""coordinates"":[]}"
